date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.hospitalBeds.typicalUsageRate,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.icuBeds.typicalUsageRate,actuals.newCases,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuHeadroomRatio,metrics.icuHeadroomDetails,metrics.icuCapacityRatio,riskLevels.overall
2020-07-17,USA,AK,,02,,,iso1:us#iso2:us-ak,2083,15,3043,214009,150,,,,,,,,,49,0.019342181896208194,,9.842183324334114,0.4166666666666667,1.21872913348,0.17357194832000022,,,,2
2020-07-18,USA,AK,,02,,,iso1:us#iso2:us-ak,2157,16,3332,219498,150,,,,,,,,,74,0.0238053356786866,,9.783598899784506,0.4191616766467066,1.21184967181,0.16401087246000023,,,,2
2020-07-19,USA,AK,,02,,,iso1:us#iso2:us-ak,2275,16,3467,223431,150,,,,,,,,,118,0.025696851634342682,,9.822655182817579,0.4174950298210735,1.2031131203,0.1607593949499999,,,,2
2020-07-20,USA,AK,,02,,,iso1:us#iso2:us-ak,2412,16,3607,228968,150,,,,,,,,,137,0.026167349971108603,,11.111512522908951,0.36906854130052724,1.1924054112,0.15807694162000008,,,,2
2020-07-21,USA,AK,,02,,,iso1:us#iso2:us-ak,2523,16,3876,234396,172,,,,,,,,,111,0.030342121529737424,,12.2246165893515,0.38466453674121404,1.17957160011,0.1560082410699999,,,,2
2020-07-22,USA,AK,,02,,,iso1:us#iso2:us-ak,2617,17,4091,240859,172,,,,,,,,,94,0.03259574027050838,,12.869045259397184,0.36540212443095604,1.1646664145,0.1487639921599999,,,,2
2020-07-23,USA,AK,,02,,,iso1:us#iso2:us-ak,2682,17,4483,246749,172,,,,,,,,,65,0.0383469843633656,,12.65423570271529,0.37160493827160496,1.14734133869,0.15376531074999988,,,,2
2020-07-24,USA,AK,,02,,,iso1:us#iso2:us-ak,2746,17,4683,252534,172,,,,,,,,,64,0.040831569774679444,,12.947157825463329,0.3631975867269985,1.1277825144700002,0.1594114569599998,,,,2
2020-07-25,USA,AK,,02,,,iso1:us#iso2:us-ak,2866,18,4879,256809,172,,,,,,,,,120,0.03981162180246024,,13.845452335223984,0.33963328631875883,1.10660221846,0.15397867637999996,,,,2
2020-07-26,USA,AK,,02,,,iso1:us#iso2:us-ak,3100,18,4994,260776,172,,,,,,,,,234,0.039282774233381355,,16.110716751142153,0.29187878787878785,1.08406437603,0.14893778569000005,,,,2
2020-07-27,USA,AK,,02,,,iso1:us#iso2:us-ak,3204,19,5148,265811,172,,,,,,,,,104,0.040146936223426424,,15.466288081096465,0.30404040404040406,1.06066798063,0.14414473790000004,,,,2
2020-07-28,USA,AK,,02,,,iso1:us#iso2:us-ak,3348,20,5387,271978,172,,,,,,,,,144,0.03865142097050622,,16.110716751142153,0.29187878787878785,1.03683356497,0.13370463297000001,,,,2
2020-07-29,USA,AK,,02,,,iso1:us#iso2:us-ak,3440,20,5658,277420,172,,,,,,,,,92,0.04109840537138061,,16.07166046810908,0.292588092345079,1.0129389172,0.1290554182499999,,,,2
2020-07-30,USA,AK,,02,,,iso1:us#iso2:us-ak,3557,21,5823,281400,172,,,,,,,,,117,0.03723153010474841,,17.08712382696895,0.2752,0.989520216659,0.12426880940100005,,,,2
2020-07-31,USA,AK,,02,,,iso1:us#iso2:us-ak,3675,21,5994,286800,172,,,,,,,,,118,0.03684965005481069,,18.14164346886189,0.2592034445640473,0.967571139596,0.119057956784,,,,2
2020-08-01,USA,AK,,02,,,iso1:us#iso2:us-ak,3825,22,6146,290782,172,,,,,,,,,150,0.03595346197502838,,18.727487714357967,0.2510948905109489,0.947715030605,0.11901641903500004,,,,2
2020-08-02,USA,AK,,02,,,iso1:us#iso2:us-ak,3982,22,6187,293791,172,,,,,,,,,157,0.034874883068288114,,17.223820817584702,0.273015873015873,0.9305428433040001,0.112426597126,,,,2
2020-08-03,USA,AK,,02,,,iso1:us#iso2:us-ak,4062,23,6324,298812,172,,,,,,,,,80,0.03440910553881265,,16.755145421187837,0.2806526806526806,0.9163371663590001,0.11075392014099994,,,,2
2020-08-04,USA,AK,,02,,,iso1:us#iso2:us-ak,4123,23,6481,304259,172,,,,,,,,,61,0.03277902621722846,,15.134309675315354,0.31070967741935485,0.905585839799,0.10808405809099986,,,,2
2020-08-05,USA,AK,,02,,,iso1:us#iso2:us-ak,4181,23,6675,308969,172,,,,,,,,,58,0.031228889025363873,,14.470352863753133,0.324966261808367,0.897883545158,0.10453401634200021,,,,2
2020-08-06,USA,AK,,02,,,iso1:us#iso2:us-ak,4221,23,6852,314652,172,,,,,,,,,40,0.030016627286251856,,12.966685966979865,0.36265060240963853,0.893400960828,0.11160152967199988,,,,2
2020-08-07,USA,AK,,02,,,iso1:us#iso2:us-ak,4286,23,6988,320969,172,,,,,,,,,65,0.028268350254528906,,11.931694466603462,0.3941080196399345,0.8923932794930001,0.12343942759699988,,,,2
2020-08-08,USA,AK,,02,,,iso1:us#iso2:us-ak,4371,24,7082,325338,172,,,,,,,,,85,0.02637214020060859,,10.662365268028624,0.441025641025641,0.894539612373,0.12859333735699996,,,,2
2020-08-09,USA,AK,,02,,,iso1:us#iso2:us-ak,4471,24,7177,328810,172,,,,,,,,,100,0.02749312671832042,,9.549261201586075,0.49243353783231075,0.8994168949690001,0.13295888984100002,,,,1
2020-08-10,USA,AK,,02,,,iso1:us#iso2:us-ak,4537,24,7400,336246,172,,,,,,,,,66,0.02794079459880551,,9.275867220354574,0.5069473684210526,0.906289831251,0.14252184941900004,,,,1
2020-08-11,USA,AK,,02,,,iso1:us#iso2:us-ak,4587,24,7563,342511,190,,,,,,,,,50,0.02750800833884172,,9.061057663672678,0.5732758620689655,0.9146363353839999,0.14588592390599997,,,,1
2020-08-12,USA,AK,,02,,,iso1:us#iso2:us-ak,4653,25,7777,350041,190,,,,,,,,,66,0.02612984303125148,,9.217282795804964,0.5635593220338982,0.9236136965999999,0.15484138832999994,,,,1
2020-08-13,USA,AK,,02,,,iso1:us#iso2:us-ak,4748,25,7926,357284,234,,,,,,,,,95,0.024573285132476086,,10.291330579214442,0.6216318785578747,0.932825159446,0.1637292734339999,,,,2
2020-08-14,USA,AK,,02,,,iso1:us#iso2:us-ak,4867,25,8095,363803,234,,,,,,,,,119,0.025192872260531168,,11.345850221107382,0.563855421686747,0.941994601909,0.16685578609100005,,,,2
2020-08-15,USA,AK,,02,,,iso1:us#iso2:us-ak,4952,26,8226,368791,234,,,,,,,,,85,0.025651949682714083,,11.345850221107382,0.563855421686747,0.950954923318,0.1642691641020001,,,,2
2020-08-16,USA,AK,,02,,,iso1:us#iso2:us-ak,5058,26,8306,372487,234,,,,,,,,,106,0.025197518189528187,,11.463019070206599,0.5580919931856899,0.959043103328,0.1619343076519999,,,,2
2020-08-17,USA,AK,,02,,,iso1:us#iso2:us-ak,5108,26,8432,376862,234,,,,,,,,,50,0.02477910103726469,,11.150568805942022,0.5737302977232925,0.966283896748,0.159844070632,,,,2
2020-08-18,USA,AK,,02,,,iso1:us#iso2:us-ak,5175,27,8577,383052,234,,,,,,,,,67,0.024401395740584766,,11.482547211723134,0.5571428571428572,0.972309013591,0.1523312665290002,,,,2
2020-08-19,USA,AK,,02,,,iso1:us#iso2:us-ak,5245,27,8739,389886,234,,,,,,,,,70,0.02357438674737177,,11.560659777789278,0.5533783783783784,0.9770584299339999,0.15096022812600007,,,,2
2020-08-20,USA,AK,,02,,,iso1:us#iso2:us-ak,5330,27,8848,395679,234,,,,,,,,,85,0.023450415850649848,,11.365378362623918,0.5628865979381444,0.980745665107,0.15566931770300008,,,,2
2020-08-21,USA,AK,,02,,,iso1:us#iso2:us-ak,5401,28,9009,402218,234,,,,,,,,,71,0.023239848457880956,,10.428027569830194,0.6134831460674157,0.983783113538,0.15479248187200012,,,,2
2020-08-22,USA,AK,,02,,,iso1:us#iso2:us-ak,5492,29,9163,407249,234,,,,,,,,,91,0.02378474425688539,,10.545196418929407,0.6066666666666668,0.986458762034,0.14824658598600005,,,,2
2020-08-23,USA,AK,,02,,,iso1:us#iso2:us-ak,5556,30,9229,410900,234,,,,,,,,,64,0.023464510880618263,,9.725014475234898,0.6578313253012049,0.98867845346,0.1418323135799998,,,,1
2020-08-24,USA,AK,,02,,,iso1:us#iso2:us-ak,5626,30,9337,415585,234,,,,,,,,,70,0.022837387705662657,,10.115577305565617,0.6324324324324324,0.990801929452,0.1412193188580001,,,,2
2020-08-25,USA,AK,,02,,,iso1:us#iso2:us-ak,5621,33,9530,422697,234,,,,,,,,,,0.023474062761712402,,,,0.992824891459,0.14640884272100008,,,,2
2020-08-26,USA,AK,,02,,,iso1:us#iso2:us-ak,5671,34,9768,429952,234,,,,,,,,,50,0.025039542523421342,,9.819400492564823,0.651508120649652,0.994626535562,0.15166225555799995,,,,1
2020-08-27,USA,AK,,02,,,iso1:us#iso2:us-ak,5752,34,10000,435926,234,,,,,,,,,81,0.027826759100461368,,9.728269165487655,0.6576112412177986,0.996517229704,0.15688996186600013,,,,1
2020-08-28,USA,AK,,02,,,iso1:us#iso2:us-ak,5874,34,10193,443108,234,,,,,,,,,122,0.02814089461425108,,10.890193585721544,0.5874476987447698,0.998769628788,0.16201325295199986,,,,2
2020-08-29,USA,AK,,02,,,iso1:us#iso2:us-ak,5985,34,10328,448411,234,,,,,,,,,111,0.027523802773643295,,11.345850221107382,0.563855421686747,1.00120762677,0.15553596086,,,,2
2020-08-30,USA,AK,,02,,,iso1:us#iso2:us-ak,6036,34,10378,451974,234,,,,,,,,,51,0.027212656608957206,,11.049673408106587,0.5789690721649485,1.00391931886,0.14897966008999997,,,,2
2020-08-31,USA,AK,,02,,,iso1:us#iso2:us-ak,6075,34,10578,457218,234,,,,,,,,,39,0.028945281522601108,,10.343405623258537,0.6185022026431718,1.00658831038,0.14820918859999987,,,,2
2020-09-01,USA,AK,,02,,,iso1:us#iso2:us-ak,6109,36,10710,464010,234,,,,,,,,,34,0.027769279646059353,,9.529733060069539,0.671311475409836,1.00891072528,0.15331226785999985,,,,1
2020-09-02,USA,AK,,02,,,iso1:us#iso2:us-ak,6181,36,10957,470870,234,,,,,,,,,72,0.028237585199610515,,9.95935217343333,0.6423529411764705,1.0106362823700001,0.1585876451299999,,,,1
2020-09-03,USA,AK,,02,,,iso1:us#iso2:us-ak,6287,37,11117,475885,234,,,,,,,,,106,0.02719349498490603,,10.447555711346729,0.6123364485981309,1.0121931016799999,0.15813823011000006,,,,2
2020-09-04,USA,AK,,02,,,iso1:us#iso2:us-ak,6416,37,11304,481536,234,,,,,,,,,129,0.02809883912086801,,10.58425270196248,0.6044280442804427,1.01372253502,0.15769672072999996,,,,2
2020-09-05,USA,AK,,02,,,iso1:us#iso2:us-ak,6514,39,11407,486313,234,,,,,,,,,98,0.02768015186885919,,10.330386862247513,0.6192816635160681,1.0152268736399999,0.15726245558000018,,,,2
2020-09-06,USA,AK,,02,,,iso1:us#iso2:us-ak,6603,39,11485,489877,234,,,,,,,,,89,0.028377339143809282,,11.072456239875878,0.5777777777777777,1.01675431194,0.15104801943000012,,,,2
2020-09-07,USA,AK,,02,,,iso1:us#iso2:us-ak,6637,39,11575,492677,234,,,,,,,,,34,0.02734803598858898,,10.9748155322932,0.5829181494661921,1.0181311683299998,0.14487705253000027,,,,2
2020-09-08,USA,AK,,02,,,iso1:us#iso2:us-ak,6670,39,11770,499114,234,,,,,,,,,33,0.029310916933967476,,10.955287390776663,0.5839572192513369,1.01938055863,0.14451638461999994,,,,2
2020-09-09,USA,AK,,02,,,iso1:us#iso2:us-ak,6735,39,11903,504248,234,,,,,,,,,65,0.027560890339121312,,10.818590400160911,0.5913357400722022,1.02051766957,0.15573513434999997,,,,2
2020-09-10,USA,AK,,02,,,iso1:us#iso2:us-ak,6860,39,12075,510684,234,,,,,,,,,125,0.026791956819643702,,11.189625088975095,0.5717277486910994,1.0221687997,0.15525849412999992,,,,2
2020-09-11,USA,AK,,02,,,iso1:us#iso2:us-ak,6968,40,12280,516584,234,,,,,,,,,108,0.02709304907839218,,10.77953411712784,0.5934782608695651,1.02465310942,0.15454133570000006,,,,2
2020-09-12,USA,AK,,02,,,iso1:us#iso2:us-ak,7074,41,12362,520400,234,,,,,,,,,106,0.027253010672906794,,10.935759249260126,0.585,1.02812237435,0.14776634247999998,,,,2
2020-09-13,USA,AK,,02,,,iso1:us#iso2:us-ak,7136,41,12397,522873,234,,,,,,,,,62,0.02689630765601038,,10.408499428313656,0.6146341463414635,1.03273832843,0.14066032861999989,,,,2
2020-09-14,USA,AK,,02,,,iso1:us#iso2:us-ak,7213,41,12566,527538,234,,,,,,,,,77,0.027641414704897917,,11.248209513524703,0.56875,1.0385303494,0.13321481349999997,,,,2
2020-09-15,USA,AK,,02,,,iso1:us#iso2:us-ak,7256,41,12727,533878,234,,,,,,,,,43,0.02679096329889981,,11.44349092869006,0.5590443686006826,1.0453171510200001,0.13702913531999994,,,,2
2020-09-16,USA,AK,,02,,,iso1:us#iso2:us-ak,7308,41,12892,540910,234,,,,,,,,,52,0.026267562614538786,,11.189625088975095,0.5717277486910994,1.0529882187100001,0.1405881915199998,,,,2
2020-09-17,USA,AK,,02,,,iso1:us#iso2:us-ak,7413,41,13077,547533,234,,,,,,,,,105,0.026472220020607118,,10.799062258644376,0.5924050632911393,1.06193407152,0.14377924894000005,,,,2
2020-09-18,USA,AK,,02,,,iso1:us#iso2:us-ak,7528,42,13270,553456,234,,,,,,,,,115,0.02614758861127251,,10.935759249260126,0.585,1.07173311015,0.1467240128399998,,,,2
2020-09-19,USA,AK,,02,,,iso1:us#iso2:us-ak,7613,42,13440,557545,234,,,,,,,,,85,0.02820291447557753,,10.525668277412873,0.6077922077922078,1.08271854645,0.14355279054000003,,,,2
2020-09-20,USA,AK,,02,,,iso1:us#iso2:us-ak,7704,42,13502,559788,234,,,,,,,,,91,0.02906365071015255,,11.091984381392415,0.5767605633802818,1.09469885316,0.14009437388,,,,2
2020-09-21,USA,AK,,02,,,iso1:us#iso2:us-ak,7775,42,13632,564197,234,,,,,,,,,71,0.028257123923127896,,10.9748155322932,0.5829181494661921,1.10715447575,0.14227224804999983,,,,2
2020-09-22,USA,AK,,02,,,iso1:us#iso2:us-ak,7821,42,13812,568634,234,,,,,,,,,46,0.030272592840601548,,11.033399956842807,0.5798230088495575,1.11935320115,0.1445242820399999,,,,2
2020-09-23,USA,AK,,02,,,iso1:us#iso2:us-ak,7875,42,14031,575770,234,,,,,,,,,54,0.03163976777132699,,11.072456239875878,0.5777777777777777,1.13114495222,0.1468937994099997,,,,2
2020-09-24,USA,AK,,02,,,iso1:us#iso2:us-ak,8015,43,14287,581026,234,,,,,,,,,140,0.03486730253868542,,11.755941192954637,0.5441860465116279,1.1423543898100001,0.1436579134999998,,,,2
2020-09-25,USA,AK,,02,,,iso1:us#iso2:us-ak,8133,48,14478,586186,234,,,,,,,,,118,0.03559431905238966,,11.814525617504245,0.541487603305785,1.15294405084,0.15214794706,,,,2
2020-09-26,USA,AK,,02,,,iso1:us#iso2:us-ak,8244,48,14620,589937,234,,,,,,,,,111,0.03514833790063148,,12.322257296934179,0.519175911251981,1.16260689608,0.15513202661000003,,,,2
2020-09-27,USA,AK,,02,,,iso1:us#iso2:us-ak,8359,52,14698,592422,234,,,,,,,,,115,0.03535323677209577,,12.790932693331042,0.5001526717557252,1.1709100947700002,0.14696159690999977,,,,2
2020-09-28,USA,AK,,02,,,iso1:us#iso2:us-ak,8477,52,14936,598444,234,,,,,,,,,118,0.03667969958650952,,13.708755344608232,0.4666666666666667,1.1775295679100002,0.13927721691999984,,,,2
2020-09-29,USA,AK,,02,,,iso1:us#iso2:us-ak,8602,52,15214,603558,234,,,,,,,,,125,0.03859494576887078,,15.25147852441457,0.41946222791293214,1.18224172521,0.13214343159000008,,,,2
2020-09-30,USA,AK,,02,,,iso1:us#iso2:us-ak,8707,52,15571,610106,234,,,,,,,,,105,0.04292563273497603,,16.247413741757903,0.39375,1.18499144703,0.13134965526999998,,,,2
2020-10-01,USA,AK,,02,,,iso1:us#iso2:us-ak,8838,53,15884,616666,234,,,,,,,,,131,0.04288745065391949,,16.07166046810908,0.39805589307411904,1.18594821026,0.13107346151999977,,,,2
2020-10-02,USA,AK,,02,,,iso1:us#iso2:us-ak,8964,53,16357,622636,234,,,,,,,,,126,0.04902293302721178,,16.227885600241365,0.39422382671480144,1.18520106924,0.1370626452400001,,,,2
2020-10-03,USA,AK,,02,,,iso1:us#iso2:us-ak,9111,54,16689,626504,234,,,,,,,,,147,0.05355109224557407,,16.93089869483666,0.3778546712802768,1.18301998792,0.1319187664899999,,,,2
2020-10-04,USA,AK,,02,,,iso1:us#iso2:us-ak,9300,54,16817,629583,234,,,,,,,,,189,0.0539460285132383,,18.37598116706032,0.3481402763018066,1.18010533585,0.12121314868999988,,,,2
2020-10-05,USA,AK,,02,,,iso1:us#iso2:us-ak,9511,54,17147,636823,234,,,,,,,,,211,0.05447154471544715,,20.192098328098165,0.3168278529980657,1.17634806202,0.11652427752999994,,,,2
2020-10-06,USA,AK,,02,,,iso1:us#iso2:us-ak,9656,54,17442,641415,234,,,45,,130,93,6,,145,0.05558188848696519,,20.582661158428884,0.31081593927893736,1.1719973368899999,0.11200672099999998,0.13953488372093023,,0.7153846153846154,2
2020-10-07,USA,AK,,02,,,iso1:us#iso2:us-ak,9784,55,17924,648543,234,,,46,,133,100,8,,128,0.05768570728119638,,21.03180841330921,0.3041782729805014,1.16763351394,0.10749294547999999,0.1951219512195122,,0.7518796992481203,2
2020-10-08,USA,AK,,02,,,iso1:us#iso2:us-ak,9919,56,18385,655122,234,,,51,,141,94,8,,135,0.06106404277657055,,21.10992097937535,0.3030527289546716,1.16353005573,0.1029040091400002,0.14545454545454545,,0.6666666666666666,2
2020-10-09,USA,AK,,02,,,iso1:us#iso2:us-ak,10099,56,18745,662799,234,,,64,,137,86,9,,180,0.05612089022584664,,22.164440621268295,0.2886343612334802,1.1600730817,0.10390195157999993,0.15,,0.6277372262773723,2
2020-10-10,USA,AK,,02,,,iso1:us#iso2:us-ak,10350,56,19010,666510,234,,,54,,137,89,9,,251,0.05483497531126704,,24.19536733898803,0.26440677966101694,1.15787466837,0.10000000000000009,0.15789473684210525,,0.6496350364963503,2
2020-10-11,USA,AK,,02,,,iso1:us#iso2:us-ak,10608,56,19247,669447,234,,,50,,137,80,12,,258,0.05745495815009222,,25.54280910362901,0.25045871559633026,1.1571439417899998,0.10000000000000009,0.17391304347826086,,0.583941605839416,3
2020-10-12,USA,AK,,02,,,iso1:us#iso2:us-ak,10805,56,19526,675321,234,,,55,,137,76,12,,197,0.05819898720551899,,25.269415122397508,0.2531684698608964,1.15785375226,0.10000000000000009,0.1643835616438356,,0.5547445255474452,3
2020-10-13,USA,AK,,02,,,iso1:us#iso2:us-ak,10960,56,20096,682957,234,,,56,,137,84,15,,155,0.06005068331975745,,25.464696537562865,0.2512269938650307,1.15989611993,0.09999999999999987,0.22058823529411764,,0.6131386861313869,3
2020-10-14,USA,AK,,02,,,iso1:us#iso2:us-ak,11103,60,20602,692042,234,,,60,,138,96,15,,143,0.05799423955648916,,25.757618660310904,0.2483699772554966,1.1630577797700001,0.10000000000000009,0.2631578947368421,,0.6956521739130435,3
2020-10-15,USA,AK,,02,,,iso1:us#iso2:us-ak,11268,61,21257,701072,234,,,59,,137,82,15,,165,0.05882593912580393,,26.343462905806987,0.24284655300222385,1.16700467017,0.09999999999999987,0.21428571428571427,,0.5985401459854015,3
2020-10-16,USA,AK,,02,,,iso1:us#iso2:us-ak,11496,62,21753,707619,234,,,68,,138,93,13,,228,0.06289202977335452,,27.280813698600713,0.23450250536864709,1.17191429328,0.10000000000000009,0.22413793103448276,,0.6739130434782609,3
2020-10-17,USA,AK,,02,,,iso1:us#iso2:us-ak,11710,63,22367,713797,234,,,69,,140,110,15,,214,0.06628623331490403,,26.55827246248888,0.2408823529411765,1.17752660309,0.10000000000000009,0.3333333333333333,,0.7857142857142857,3
2020-10-18,USA,AK,,02,,,iso1:us#iso2:us-ak,11934,63,22675,716750,234,,,66,,138,93,15,,224,0.0675720959571071,,25.894315650926657,0.24705882352941178,1.18336935867,0.10000000000000009,0.25,,0.6739130434782609,3
2020-10-19,USA,AK,,02,,,iso1:us#iso2:us-ak,12138,63,23294,723093,234,,,67,,136,93,13,,204,0.0731082654249127,,26.031012641542407,0.24576144036009004,1.18884019657,0.10137110352,0.23214285714285715,,0.6838235294117647,3
2020-10-20,USA,AK,,02,,,iso1:us#iso2:us-ak,12349,63,24465,733767,234,,,74,,136,102,16,,211,0.07917867304590515,,27.12458856646842,0.23585313174946004,1.1935408275100001,0.10001414824999988,0.32,,0.75,3
2020-10-21,USA,AK,,02,,,iso1:us#iso2:us-ak,12559,64,25519,743266,234,,,71,,138,97,12,,210,0.08758304982098646,,28.432974048076332,0.225,1.19698751463,0.10000000000000009,0.22641509433962265,,0.7028985507246377,3
2020-10-22,USA,AK,,02,,,iso1:us#iso2:us-ak,12790,64,26490,751989,234,,,87,,136,90,14,,231,0.09319679430097952,,29.7218313881677,0.2152431011826544,1.1992052752,0.10415246573999992,0.23333333333333334,,0.6617647058823529,3
2020-10-23,USA,AK,,02,,,iso1:us#iso2:us-ak,13067,64,27240,759990,234,,,67,,140,95,14,,277,0.09483563206471017,,30.67871032247796,0.20852959898154041,1.19987238271,0.10395988840000014,0.23728813559322035,,0.6785714285714286,3
2020-10-24,USA,AK,,02,,,iso1:us#iso2:us-ak,13439,64,27803,764756,234,,,66,,137,87,8,,372,0.09639152407128292,,33.76415668209064,0.18947368421052632,1.19927134681,0.10000000000000009,0.13793103448275862,,0.635036496350365,3
2020-10-25,USA,AK,,02,,,iso1:us#iso2:us-ak,13968,64,28288,768073,234,,,69,,137,92,9,,529,0.0985843754390895,,39.7202398446341,0.16106194690265488,1.19749299296,0.10000000000000009,0.16666666666666666,,0.6715328467153284,3
2020-10-26,USA,AK,,02,,,iso1:us#iso2:us-ak,14316,64,29003,776040,234,,,81,,127,82,12,,348,0.09733019639934533,,42.53229222301528,0.15041322314049585,1.19442593221,0.10000000000000009,0.21052631578947367,,0.6456692913385826,3
2020-10-27,USA,AK,,02,,,iso1:us#iso2:us-ak,14699,66,29853,784809,234,,,79,,127,92,13,,383,0.09548112706007443,,45.891132563859465,0.13940425531914893,1.1903460857400001,0.09999999999999987,0.2708333333333333,,0.7244094488188977,3
2020-10-28,USA,AK,,02,,,iso1:us#iso2:us-ak,15053,67,30757,792381,234,,,88,,130,94,17,,354,0.0963700255735654,,48.70318494224064,0.13135525260625502,1.18557294722,0.09999999999999987,0.32075471698113206,,0.7230769230769231,3
2020-10-29,USA,AK,,02,,,iso1:us#iso2:us-ak,15417,72,31717,800248,234,,,89,,132,99,18,,364,0.09772650787121864,,51.300427763939915,0.12470498667681768,1.1798590585100002,0.09999999999999987,0.35294117647058826,,0.75,3
2020-10-30,USA,AK,,02,,,iso1:us#iso2:us-ak,15803,76,32764,807495,234,,,94,,127,91,18,,386,0.10416941673423975,,53.42899518924233,0.11973684210526316,1.17403354711,0.10000000000000009,0.3333333333333333,,0.7165354330708661,3
2020-10-31,USA,AK,,02,,,iso1:us#iso2:us-ak,16247,77,33510,812089,234,,,98,,130,94,11,,444,0.10759803921568627,,54.83502137843293,0.11666666666666667,1.1681898099299999,0.10000000000000009,0.23404255319148937,,0.7230769230769231,3
2020-11-01,USA,AK,,02,,,iso1:us#iso2:us-ak,16597,78,34013,817151,234,,,96,,129,88,10,,350,0.10446508402824663,,51.339484046972984,0.12461011791555726,1.16266630317,0.10000000000000009,0.19607843137254902,,0.6821705426356589,3
2020-11-02,USA,AK,,02,,,iso1:us#iso2:us-ak,16948,79,34805,824843,234,,,97,,126,84,19,,351,0.10625400604340261,,51.3980684715226,0.12446808510638298,1.1572271521,0.10000000000000009,0.3114754098360656,,0.6666666666666666,3
2020-11-03,USA,AK,,02,,,iso1:us#iso2:us-ak,17339,79,35722,833631,234,,,95,,126,98,21,,391,0.1073119891755499,,51.55429360365489,0.12409090909090909,1.1523062687799999,0.10000000000000009,0.42857142857142855,,0.7777777777777778,3
2020-11-04,USA,AK,,02,,,iso1:us#iso2:us-ak,17750,79,36896,843289,234,,,109,,126,95,25,,411,0.10761302084246323,,52.667397670097436,0.12146829810901001,1.14751595369,0.10000000000000009,0.44642857142857145,,0.753968253968254,3
2020-11-05,USA,AK,,02,,,iso1:us#iso2:us-ak,18064,79,38285,852969,234,,,112,,126,94,26,,314,0.11077940258732649,,51.69099059427064,0.12376275028333962,1.14285113091,0.10000000000000009,0.4482758620689655,,0.746031746031746,3
2020-11-06,USA,AK,,02,,,iso1:us#iso2:us-ak,18589,79,39856,863385,234,,,111,,135,94,26,,525,0.11260360102886538,,54.405402265069135,0.11758793969849246,1.1380829639299999,0.10000000000000009,0.3880597014925373,,0.6962962962962963,3
2020-11-07,USA,AK,,02,,,iso1:us#iso2:us-ak,19194,79,41106,869189,234,,,127,,127,85,19,,605,0.11741065908247805,,57.54943304923142,0.11116389548693587,1.13328372173,0.09999999999999987,0.3114754098360656,,0.6692913385826772,3
2020-11-08,USA,AK,,02,,,iso1:us#iso2:us-ak,19712,79,41675,873946,234,,,124,,125,78,21,,518,0.11886994430395459,,60.83016082400946,0.10516853932584269,1.1282377854,0.10000000000000009,0.3088235294117647,,0.624,3
2020-11-09,USA,AK,,02,,,iso1:us#iso2:us-ak,20185,79,43176,882758,234,,,122,,133,85,19,,473,0.12628609359442416,,63.212594089026844,0.10120481927710842,1.12291008867,0.10000000000000009,0.2835820895522388,,0.6390977443609023,3
2020-11-10,USA,AK,,02,,,iso1:us#iso2:us-ak,20715,87,44322,890864,234,,,119,,139,94,19,,530,0.13063357282821686,,65.92700575982533,0.09703791469194312,1.11688959048,0.09999999999999987,0.296875,,0.6762589928057554,3
2020-11-11,USA,AK,,02,,,iso1:us#iso2:us-ak,21211,90,45273,900516,234,,,119,,139,95,16,,496,0.12769038473263827,,67.5868977887309,0.09465472406818838,1.11032385703,0.09999999999999987,0.26666666666666666,,0.6834532374100719,3
